candidate_id,candidate_party,candidate_last_name,rounded_net_receipts,contributor_state
P00012567,DEM,Sestak,0.0,AZ
P00013649,REP,Sanford,0.0,TN
P80006117,DEM,Klobuchar,0.0,VI
P00010520,DEM,Hickenlooper,0.0,GA
P00010520,DEM,Hickenlooper,0.0,ZZ
P00010454,DEM,Inslee,0.0,NE
P00013276,REP,Walsh,0.0,MA
P00011866,DEM,Moulton,0.0,MI
P00009910,DEM,Williamson,0.0,ND
P80000722,DEM,Biden,0.0,AP
P00011312,DEM,Swalwell,0.0,NJ
P00009092,DEM,Castro,0.0,RI
P00014407,DEM,Patrick,0.0,OR
P00011338,DEM,Ryan,0.0,AZ
P00009910,DEM,Williamson,0.0,MS
P00006213,DEM,Delaney,0.0,NM
P00013276,REP,Walsh,0.0,OH
P00000002,DEM,Democrats,0.0,HO
P00006486,DEM,Yang,0.0,HO
P00000001,,All candidates,0.0,HO
P00011999,DEM,Bullock,0.0,LO
P00013649,REP,Sanford,0.0,RI
P00011338,DEM,Ryan,0.0,RI
P00014407,DEM,Patrick,0.0,HI
P00000002,DEM,Democrats,0.0,LO
P00000001,,All candidates,0.0,LO
P00010520,DEM,Hickenlooper,0.0,PR
P00011866,DEM,Moulton,0.0,CO
P00006486,DEM,Yang,0.0,BA
P00000001,,All candidates,0.0,BA
P00000002,DEM,Democrats,0.0,BA
P00010520,DEM,Hickenlooper,0.0,OH
P00011338,DEM,Ryan,0.0,SC
P00009290,DEM,Gillibrand,0.0,SD
P00011312,DEM,Swalwell,0.0,PA
P00011338,DEM,Ryan,0.0,WI
P00011239,REP,Weld,0.0,OK
P00011312,DEM,Swalwell,0.0,IN
P00013276,REP,Walsh,0.0,PA
P00006213,DEM,Delaney,0.0,ON
P00011833,DEM,Bennet,0.0,KY
P00006486,DEM,Yang,0.0,GU
P00011239,REP,Weld,0.0,WY
P00012716,DEM,Steyer,0.0,IA
P00009290,DEM,Gillibrand,0.0,IA
P00009290,DEM,Gillibrand,0.0,HI
P00009092,DEM,Castro,0.0,ID
P00011999,DEM,Bullock,0.0,VT
P00008763,DEM,Ojeda,0.0,MD
P00009910,DEM,Williamson,0.0,WV
P00012716,DEM,Steyer,0.0,MI
P00006213,DEM,Delaney,0.0,OH
P00011866,DEM,Moulton,0.0,HI
P00010520,DEM,Hickenlooper,0.0,MN
P00008763,DEM,Ojeda,0.0,VA
P00009290,DEM,Gillibrand,0.0,AA
P00013276,REP,Walsh,0.0,MD
P00011239,REP,Weld,0.0,IN
P00011338,DEM,Ryan,0.0,NC
P00000001,,All candidates,0.0,AS
P00010793,DEM,O’Rourke,0.0,VI
P00010827,DEM,Messam,0.0,CA
P00010793,DEM,O’Rourke,0.0,ND
P00011999,DEM,Bullock,0.0,HI
P00014530,DEM,Bloomberg,0.0,CT
P00009290,DEM,Gillibrand,0.0,WI
P00009290,DEM,Gillibrand,0.0,MT
P00009795,DEM,Booker,0.0,AE
P00009621,DEM,Warren,0.0,VI
P00012567,DEM,Sestak,0.0,GA
P00012567,DEM,Sestak,0.0,NV
P00013649,REP,Sanford,0.0,DC
P00013649,REP,Sanford,0.0,MA
P00013276,REP,Walsh,0.0,NC
P80006117,DEM,Klobuchar,0.0,AP
P00013276,REP,Walsh,0.0,SC
P00006213,DEM,Delaney,0.0,OK
P00011999,DEM,Bullock,0.0,AK
P00009290,DEM,Gillibrand,0.0,UT
P00010454,DEM,Inslee,0.0,IN
P00009092,DEM,Castro,0.0,AL
P00009183,DEM,Gabbard,0.0,VI
P00014407,DEM,Patrick,0.0,AZ
P00013276,REP,Walsh,0.0,WA
P00010454,DEM,Inslee,0.0,KY
P00011254,DEM,Gravel,0.0,CA
P00014407,DEM,Patrick,0.0,NV
P00009290,DEM,Gillibrand,0.0,TN
P00012567,DEM,Sestak,0.0,NC
P00010520,DEM,Hickenlooper,0.0,OK
P80000722,DEM,Biden,0.0,AA
P00012567,DEM,Sestak,0.0,ME
P00012567,DEM,Sestak,0.0,NM
P00000001,,All candidates,0.0,TA
P00013649,REP,Sanford,0.0,TX
P00012716,DEM,Steyer,0.0,WY
P00006486,DEM,Yang,0.0,TA
P00000002,DEM,Democrats,0.0,TA
P00009092,DEM,Castro,0.0,WY
P00010454,DEM,Inslee,0.0,ZZ
P00011312,DEM,Swalwell,0.0,AZ
P00011866,DEM,Moulton,0.0,NC
P00013276,REP,Walsh,0.0,NJ
P00011239,REP,Weld,0.0,TN
P00009092,DEM,Castro,0.0,HI
P00012716,DEM,Steyer,0.0,NM
P00011866,DEM,Moulton,0.0,TN
P00013276,REP,Walsh,0.0,GA
P00009092,DEM,Castro,0.0,MT
P00009183,DEM,Gabbard,0.0,AP
P00009290,DEM,Gillibrand,0.0,KS
P00009910,DEM,Williamson,0.0,BC
P00000002,DEM,Democrats,0.0,AS
P00013649,REP,Sanford,0.0,VA
P00011239,REP,Weld,0.0,IA
P00011338,DEM,Ryan,0.0,KY
P00011338,DEM,Ryan,0.0,TN
P00014530,DEM,Bloomberg,0.0,IL
P00009621,DEM,Warren,0.0,GU
P00012567,DEM,Sestak,0.0,SC
P00000002,DEM,Democrats,0.0,MP
P00010454,DEM,Inslee,0.0,AR
P00009092,DEM,Castro,0.0,WV
P00000002,DEM,Democrats,0.0,SH
P00000001,,All candidates,0.0,SH
P00006486,DEM,Yang,0.0,SH
P00012716,DEM,Steyer,0.0,ID
P00011999,DEM,Bullock,0.0,SD
P00010793,DEM,O’Rourke,0.0,PR
P00011866,DEM,Moulton,0.0,DE
P00010454,DEM,Inslee,0.0,AK
P00011833,DEM,Bennet,0.0,WV
P00000003,REP,Republicans,0.0,AA
P80001571,REP,Trump,0.0,AA
P00012054,DEM,de Blasio,0.0,PA
P00010520,DEM,Hickenlooper,0.0,LA
P00012716,DEM,Steyer,0.0,RI
P00011866,DEM,Moulton,0.0,OK
P00006841,LIB,Kokesh,0.0,MA
P00013649,REP,Sanford,0.0,MD
P00013649,REP,Sanford,0.0,GA
P00010827,DEM,Messam,0.0,GA
P00010520,DEM,Hickenlooper,0.0,SC
P00010520,DEM,Hickenlooper,0.0,VT
P00012054,DEM,de Blasio,0.0,VA
P00014530,DEM,Bloomberg,0.0,NC
P00012716,DEM,Steyer,0.0,WV
P00013276,REP,Walsh,0.0,MN
P00013276,REP,Walsh,0.0,MI
P00013649,REP,Sanford,0.0,AL
P00009910,DEM,Williamson,0.0,PR
P00014530,DEM,Bloomberg,0.0,PA
P00011866,DEM,Moulton,0.0,OR
P00011338,DEM,Ryan,0.0,MO
P00011312,DEM,Swalwell,0.0,CO
P00010827,DEM,Messam,0.0,TX
P00012716,DEM,Steyer,0.0,VT
P00013276,REP,Walsh,0.0,OR
P00014407,DEM,Patrick,0.0,IA
P00010827,DEM,Messam,0.0,ME
P00011239,REP,Weld,0.0,KY
P00012716,DEM,Steyer,0.0,OK
P00013276,REP,Walsh,0.0,WI
P00012567,DEM,Sestak,0.0,MD
P00009092,DEM,Castro,0.0,AR
P00010520,DEM,Hickenlooper,0.0,UT
P00000001,,All candidates,0.0,PE
P00008763,DEM,Ojeda,0.0,WA
P00011312,DEM,Swalwell,0.0,TN
P00013649,REP,Sanford,0.0,CT
P00006213,DEM,Delaney,0.0,ME
P00000002,DEM,Democrats,0.0,PE
P00006486,DEM,Yang,0.0,PE
P00014530,DEM,Bloomberg,0.0,VA
P00009795,DEM,Booker,0.0,SD
P00012567,DEM,Sestak,0.0,OH
P00009621,DEM,Warren,0.0,AA
P00013276,REP,Walsh,0.0,NM
P00010454,DEM,Inslee,0.0,OK
P00006213,DEM,Delaney,0.0,NE
P00011239,REP,Weld,0.0,MT
P00009795,DEM,Booker,0.0,ND
P00011866,DEM,Moulton,0.0,SC
P00006213,DEM,Delaney,0.0,TN
P00011239,REP,Weld,0.0,DE
P00009092,DEM,Castro,0.0,DE
P00010793,DEM,O’Rourke,0.0,AA
P00014530,DEM,Bloomberg,0.0,GA
P00011833,DEM,Bennet,0.0,MS
P00012716,DEM,Steyer,0.0,AL
P80006117,DEM,Klobuchar,0.0,PR
P00006841,LIB,Kokesh,0.0,PA
P00010520,DEM,Hickenlooper,0.0,HI
P00009423,DEM,Harris,0.0,VI
P00011833,DEM,Bennet,0.0,NE
P00011338,DEM,Ryan,0.0,ZZ
P00011239,REP,Weld,0.0,LA
P00006213,DEM,Delaney,0.0,AL
P00012716,DEM,Steyer,0.0,KS
P00013276,REP,Walsh,0.0,WY
P00014530,DEM,Bloomberg,0.0,DC
P00009290,DEM,Gillibrand,0.0,MO
P00011833,DEM,Bennet,0.0,SD
P00006213,DEM,Delaney,0.0,UT
P00012567,DEM,Sestak,0.0,IA
P00009290,DEM,Gillibrand,0.0,OK
P00011312,DEM,Swalwell,0.0,MN
P00006841,LIB,Kokesh,0.0,TN
P00008763,DEM,Ojeda,0.0,FL
P00006213,DEM,Delaney,0.0,MN
P00011312,DEM,Swalwell,0.0,OH
P00011312,DEM,Swalwell,0.0,HI
P00010827,DEM,Messam,0.0,NC
P00012054,DEM,de Blasio,0.0,IN
P00011312,DEM,Swalwell,0.0,MO
P00012054,DEM,de Blasio,0.0,WA
P00011338,DEM,Ryan,0.0,AR
P00012567,DEM,Sestak,0.0,CO
P00006841,LIB,Kokesh,0.0,CO
P00011312,DEM,Swalwell,0.0,ID
P00013649,REP,Sanford,0.0,AZ
P00011239,REP,Weld,0.0,WV
P00013649,REP,Sanford,0.0,AK
P00013649,REP,Sanford,0.0,IL
P00012567,DEM,Sestak,0.0,MN
P00011866,DEM,Moulton,0.0,NV
P00011866,DEM,Moulton,0.0,KY
P00012716,DEM,Steyer,0.0,NE
P00011833,DEM,Bennet,0.0,ND
P00011338,DEM,Ryan,0.0,WV
P00014530,DEM,Bloomberg,0.0,MA
P00013276,REP,Walsh,0.0,TN
P00011999,DEM,Bullock,0.0,MS
P00010520,DEM,Hickenlooper,0.0,OR
P00006486,DEM,Yang,0.0,SO
P00000001,,All candidates,0.0,SO
P00000002,DEM,Democrats,0.0,SO
P00011312,DEM,Swalwell,0.0,IA
P00014530,DEM,Bloomberg,0.0,HI
P00013276,REP,Walsh,0.0,MO
P00009423,DEM,Harris,0.0,AP
P00006213,DEM,Delaney,0.0,WI
P00011254,DEM,Gravel,0.0,TX
P00009092,DEM,Castro,0.0,MS
P00010454,DEM,Inslee,0.0,WY
P00012567,DEM,Sestak,0.0,NH
P00006213,DEM,Delaney,0.0,WV
P00011239,REP,Weld,0.0,NV
P00010454,DEM,Inslee,0.0,AE
P00013649,REP,Sanford,0.0,NC
P00011338,DEM,Ryan,0.0,MI
P00009290,DEM,Gillibrand,0.0,DE
P00013276,REP,Walsh,0.0,IN
P00010793,DEM,O’Rourke,0.0,AE
P00000003,REP,Republicans,0.0,AS
P80001571,REP,Trump,0.0,AS
P00006486,DEM,Yang,0.0,AS
P00006213,DEM,Delaney,0.0,MI
P00011338,DEM,Ryan,0.0,IN
P00011312,DEM,Swalwell,0.0,MI
P00010793,DEM,O’Rourke,0.0,AP
P00009290,DEM,Gillibrand,0.0,WY
P00011312,DEM,Swalwell,0.0,CT
P00009910,DEM,Williamson,0.0,AP
P60007168,DEM,Sanders,0.0,AS
P00009092,DEM,Castro,0.0,AK
P00014530,DEM,Bloomberg,0.0,UT
P00010454,DEM,Inslee,0.0,MT
P00000002,DEM,Democrats,0.0,KA
P00006486,DEM,Yang,0.0,KA
P00000001,,All candidates,0.0,KA
P00013276,REP,Walsh,0.0,UT
P00008763,DEM,Ojeda,0.0,MA
P00013276,REP,Walsh,0.0,AR
P00011312,DEM,Swalwell,0.0,NC
P00014530,DEM,Bloomberg,0.0,IA
P00009092,DEM,Castro,0.0,ND
P00012716,DEM,Steyer,0.0,IN
P00010454,DEM,Inslee,0.0,SD
P00010520,DEM,Hickenlooper,0.0,AL
P00012716,DEM,Steyer,0.0,LA
P00000002,DEM,Democrats,0.0,AB
P00000001,,All candidates,0.0,AB
P00006486,DEM,Yang,0.0,AB
P00014530,DEM,Bloomberg,0.0,WA
P00013276,REP,Walsh,0.0,AL
P00011312,DEM,Swalwell,0.0,NH
P00011338,DEM,Ryan,0.0,MN
P00009290,DEM,Gillibrand,0.0,NE
P00010827,DEM,Messam,0.0,AZ
P00009092,DEM,Castro,0.0,VI
P00012567,DEM,Sestak,0.0,IL
P00014530,DEM,Bloomberg,0.0,IN
P00006486,DEM,Yang,0.0,MP
P80000722,DEM,Biden,0.0,GU
P00011239,REP,Weld,0.0,GU
P00012716,DEM,Steyer,0.0,ME
P00011866,DEM,Moulton,0.0,MN
P00014530,DEM,Bloomberg,0.0,CO
P00006841,LIB,Kokesh,0.0,IA
P00011866,DEM,Moulton,0.0,VT
P00010827,DEM,Messam,0.0,OH
P00012567,DEM,Sestak,0.0,ZZ
P00009795,DEM,Booker,0.0,VI
P00010454,DEM,Inslee,0.0,MS
P00010520,DEM,Hickenlooper,0.0,DE
P00011338,DEM,Ryan,0.0,MS
P00013649,REP,Sanford,0.0,WA
P00006213,DEM,Delaney,0.0,AP
P00014407,DEM,Patrick,0.0,ND
P00012567,DEM,Sestak,0.0,HI
P00010520,DEM,Hickenlooper,0.0,WI
P00011338,DEM,Ryan,0.0,HI
P00011254,DEM,Gravel,0.0,WI
P00009183,DEM,Gabbard,0.0,GU
P00014407,DEM,Patrick,0.0,MO
P00006213,DEM,Delaney,0.0,OR
P00011866,DEM,Moulton,0.0,MT
P00000002,DEM,Democrats,0.0,SA
P00006486,DEM,Yang,0.0,SA
P00000001,,All candidates,0.0,SA
P00014530,DEM,Bloomberg,0.0,MD
P00011866,DEM,Moulton,0.0,RI
P00011254,DEM,Gravel,0.0,NH
P00012716,DEM,Steyer,0.0,HI
P00011999,DEM,Bullock,0.0,WV
P00011312,DEM,Swalwell,0.0,GA
P00011312,DEM,Swalwell,0.0,OK
P00006486,DEM,Yang,0.0,TE
P00010827,DEM,Messam,0.0,VA
P00006841,LIB,Kokesh,0.0,NH
P00012054,DEM,de Blasio,0.0,GA
P00011312,DEM,Swalwell,0.0,KY
P00000002,DEM,Democrats,0.0,TE
P00000001,,All candidates,0.0,TE
P00013276,REP,Walsh,0.0,IA
P00011254,DEM,Gravel,0.0,IL
P00013276,REP,Walsh,0.0,CT
P00011254,DEM,Gravel,0.0,OR
P00011866,DEM,Moulton,0.0,NM
P00011254,DEM,Gravel,0.0,MD
P00013276,REP,Walsh,0.0,OK
P00000001,,All candidates,0.0,QC
P00000002,DEM,Democrats,0.0,QC
P00006486,DEM,Yang,0.0,QC
P00006486,DEM,Yang,0.0,DO
P00000001,,All candidates,0.0,DO
P00000002,DEM,Democrats,0.0,DO
P00011254,DEM,Gravel,0.0,NY
P00000002,DEM,Democrats,0.0,DU
P00000001,,All candidates,0.0,DU
P00009910,DEM,Williamson,0.0,DU
P00009621,DEM,Warren,0.0,MP
P00000002,DEM,Democrats,0.0,NZ
P00000001,,All candidates,0.0,NZ
P00009910,DEM,Williamson,0.0,NZ
P00012054,DEM,de Blasio,0.0,NC
P00006486,DEM,Yang,0.0,WE
P00011833,DEM,Bennet,0.0,VI
P00009290,DEM,Gillibrand,0.0,AE
P00011254,DEM,Gravel,0.0,FL
P00000002,DEM,Democrats,0.0,WE
P00000001,,All candidates,0.0,WE
P00013276,REP,Walsh,0.0,NH
P00009092,DEM,Castro,0.0,SD
P00013276,REP,Walsh,0.0,MT
P00011338,DEM,Ryan,0.0,UT
P00012716,DEM,Steyer,0.0,ND
P00014530,DEM,Bloomberg,0.0,AZ
P00012054,DEM,de Blasio,0.0,SC
P00014407,DEM,Patrick,0.0,WI
P00012716,DEM,Steyer,0.0,UT
P00013276,REP,Walsh,0.0,KS
P00009290,DEM,Gillibrand,0.0,MN
P00013276,REP,Walsh,0.0,KY
P80006117,DEM,Klobuchar,0.0,GU
P00010454,DEM,Inslee,0.0,WV
P00013276,REP,Walsh,0.0,NV
P00012567,DEM,Sestak,0.0,KS
P00013649,REP,Sanford,0.0,OH
P00006486,DEM,Yang,0.0,SE
P00000001,,All candidates,0.0,SE
P00000002,DEM,Democrats,0.0,SE
P00011239,REP,Weld,0.0,VI
P00011254,DEM,Gravel,0.0,MI
P00009290,DEM,Gillibrand,0.0,AR
P00013649,REP,Sanford,0.0,KS
P00009092,DEM,Castro,0.0,AP
P00010454,DEM,Inslee,0.0,KS
P00011338,DEM,Ryan,0.0,OR
P00014530,DEM,Bloomberg,0.0,OR
P00014530,DEM,Bloomberg,0.0,WI
P00011999,DEM,Bullock,0.0,BC
P00014530,DEM,Bloomberg,0.0,MO
P00011999,DEM,Bullock,0.0,AE
P00009290,DEM,Gillibrand,0.0,WV
P00011866,DEM,Moulton,0.0,ID
P00008763,DEM,Ojeda,0.0,AZ
P00008763,DEM,Ojeda,0.0,ME
P00009290,DEM,Gillibrand,0.0,RI
P00012054,DEM,de Blasio,0.0,AL
P00011338,DEM,Ryan,0.0,NM
P00014407,DEM,Patrick,0.0,LA
P00009183,DEM,Gabbard,0.0,MP
P00008763,DEM,Ojeda,0.0,TX
P00010454,DEM,Inslee,0.0,DE
P00012716,DEM,Steyer,0.0,DE
P00009423,DEM,Harris,0.0,MP
P00011312,DEM,Swalwell,0.0,LA
P00014407,DEM,Patrick,0.0,MN
P00011239,REP,Weld,0.0,AP
P00010827,DEM,Messam,0.0,AR
P00012716,DEM,Steyer,0.0,AR
P00011866,DEM,Moulton,0.0,AR
P00010520,DEM,Hickenlooper,0.0,KY
P00012716,DEM,Steyer,0.0,MT
P00013649,REP,Sanford,0.0,NJ
P00011312,DEM,Swalwell,0.0,UT
P00011239,REP,Weld,0.0,AE
P00011866,DEM,Moulton,0.0,KS
P00010827,DEM,Messam,0.0,MD
P00011312,DEM,Swalwell,0.0,AK
P00011338,DEM,Ryan,0.0,ID
P00011254,DEM,Gravel,0.0,CO
P00011866,DEM,Moulton,0.0,IN
P00011254,DEM,Gravel,0.0,DC
P00013276,REP,Walsh,0.0,VT
P00013276,REP,Walsh,0.0,ID
P00010298,DEM,Buttigieg,0.0,AS
P00009092,DEM,Castro,0.0,ZZ
P00014530,DEM,Bloomberg,0.0,AL
P00011312,DEM,Swalwell,0.0,RI
P00014530,DEM,Bloomberg,0.0,MI
P00006213,DEM,Delaney,0.0,AR
P00013276,REP,Walsh,0.0,AP
P00012567,DEM,Sestak,0.0,AK
P00009910,DEM,Williamson,0.0,ON
P00013276,REP,Walsh,0.0,LA
P00013276,REP,Walsh,0.0,RI
P00013276,REP,Walsh,0.0,MS
P00000002,DEM,Democrats,0.0,NB
P00006486,DEM,Yang,0.0,NB
P00000001,,All candidates,0.0,NB
P00013276,REP,Walsh,0.0,WV
P00006841,LIB,Kokesh,0.0,IL
P00008763,DEM,Ojeda,0.0,MI
P00000001,,All candidates,0.0,OF
P00000002,DEM,Democrats,0.0,OF
P00013276,REP,Walsh,0.0,NE
P00006486,DEM,Yang,0.0,OF
P00013276,REP,Walsh,0.0,AK
P00000001,,All candidates,0.0,AU
P00000001,,All candidates,0.0,FR
P00000002,DEM,Democrats,0.0,FR
P00009910,DEM,Williamson,0.0,FR
P00000002,DEM,Democrats,0.0,AU
P00006486,DEM,Yang,0.0,AU
P60007168,DEM,Sanders,0.0,MP
P00006841,LIB,Kokesh,0.0,NV
P00013276,REP,Walsh,0.0,ND
P00014530,DEM,Bloomberg,0.0,NE
P00009621,DEM,Warren,0.0,AS
P00014530,DEM,Bloomberg,0.0,RI
P00009423,DEM,Harris,0.0,GU
P00012716,DEM,Steyer,0.0,SD
P00011999,DEM,Bullock,0.0,AP
